work,workLabel,relation,date,language,languageLabel,country,countryLabel,place,placeLabel,lat,lon,origWork,origTitle
http://www.wikidata.org/entity/Q114773206,Q114773206,edition_or_translation_of,1946-01-01T00:00:00Z,http://www.wikidata.org/entity/Q7737,Russian,,,,,,,http://www.wikidata.org/entity/Q26833,Othello
http://www.wikidata.org/entity/Q115973784,La tempesta,based_on,,http://www.wikidata.org/entity/Q652,Italian,,,,,,,http://www.wikidata.org/entity/Q86440,The Tempest
http://www.wikidata.org/entity/Q114797876,Q114797876,edition_or_translation_of,1862-01-01T00:00:00Z,http://www.wikidata.org/entity/Q7737,Russian,,,,,,,http://www.wikidata.org/entity/Q661222,King John
http://www.wikidata.org/entity/Q114772306,Q114772306,edition_or_translation_of,1894-01-01T00:00:00Z,http://www.wikidata.org/entity/Q7737,Russian,,,,,,,http://www.wikidata.org/entity/Q730212,Cymbeline
http://www.wikidata.org/entity/Q114797880,Q114797880,edition_or_translation_of,1865-01-01T00:00:00Z,http://www.wikidata.org/entity/Q7737,Russian,,,,,,,http://www.wikidata.org/entity/Q661222,King John
http://www.wikidata.org/entity/Q114819514,Q114819514,edition_or_translation_of,1893-01-01T00:00:00Z,http://www.wikidata.org/entity/Q7737,Russian,,,,,,,http://www.wikidata.org/entity/Q463126,Coriolanus
http://www.wikidata.org/entity/Q114795164,Q114795164,edition_or_translation_of,1858-01-01T00:00:00Z,http://www.wikidata.org/entity/Q7737,Russian,,,,,,,http://www.wikidata.org/entity/Q284641,Timon of Athens
http://www.wikidata.org/entity/Q114772309,Q114772309,edition_or_translation_of,1850-01-01T00:00:00Z,http://www.wikidata.org/entity/Q7737,Russian,,,,,,,http://www.wikidata.org/entity/Q730212,Cymbeline
http://www.wikidata.org/entity/Q114772303,Q114772303,edition_or_translation_of,1880-01-01T00:00:00Z,http://www.wikidata.org/entity/Q7737,Russian,,,,,,,http://www.wikidata.org/entity/Q730212,Cymbeline
http://www.wikidata.org/entity/Q114797609,Q114797609,edition_or_translation_of,1868-01-01T00:00:00Z,http://www.wikidata.org/entity/Q7737,Russian,,,,,,,http://www.wikidata.org/entity/Q506505,The Comedy of Errors
http://www.wikidata.org/entity/Q114795151,Q114795151,edition_or_translation_of,1893-01-01T00:00:00Z,http://www.wikidata.org/entity/Q7737,Russian,,,,,,,http://www.wikidata.org/entity/Q284641,Timon of Athens
http://www.wikidata.org/entity/Q114772091,Q114772091,edition_or_translation_of,1841-01-01T00:00:00Z,http://www.wikidata.org/entity/Q7737,Russian,,,,,,,http://www.wikidata.org/entity/Q221211,Twelfth Night
http://www.wikidata.org/entity/Q114797885,Q114797885,edition_or_translation_of,1894-01-01T00:00:00Z,http://www.wikidata.org/entity/Q7737,Russian,,,,,,,http://www.wikidata.org/entity/Q661222,King John
http://www.wikidata.org/entity/Q114772222,Q114772222,edition_or_translation_of,1894-01-01T00:00:00Z,http://www.wikidata.org/entity/Q7737,Russian,,,,,,,http://www.wikidata.org/entity/Q232042,The Two Gentlemen of Verona
http://www.wikidata.org/entity/Q114773183,Q114773183,edition_or_translation_of,1845-01-01T00:00:00Z,http://www.wikidata.org/entity/Q7737,Russian,,,,,,,http://www.wikidata.org/entity/Q26833,Othello
http://www.wikidata.org/entity/Q114772497,Q114772497,edition_or_translation_of,1894-01-01T00:00:00Z,http://www.wikidata.org/entity/Q7737,Russian,,,,,,,http://www.wikidata.org/entity/Q237572,As You Like It
http://www.wikidata.org/entity/Q114772640,Q114772640,edition_or_translation_of,1894-01-01T00:00:00Z,http://www.wikidata.org/entity/Q7737,Russian,,,,,,,http://www.wikidata.org/entity/Q83186,Romeo and Juliet
http://www.wikidata.org/entity/Q114772455,Q114772455,edition_or_translation_of,1952-01-01T00:00:00Z,http://www.wikidata.org/entity/Q7737,Russian,,,,,,,http://www.wikidata.org/entity/Q237572,As You Like It
http://www.wikidata.org/entity/Q114820187,Q114820187,edition_or_translation_of,1893-01-01T00:00:00Z,http://www.wikidata.org/entity/Q7737,Russian,,,,,,,http://www.wikidata.org/entity/Q1195233,A Lover's Complaint
http://www.wikidata.org/entity/Q114825927,Q114825927,edition_or_translation_of,,,,,,,,,,http://www.wikidata.org/entity/Q1196220,The Phoenix and the Turtle
http://www.wikidata.org/entity/Q114772093,Q114772093,edition_or_translation_of,1893-01-01T00:00:00Z,http://www.wikidata.org/entity/Q7737,Russian,,,,,,,http://www.wikidata.org/entity/Q221211,Twelfth Night
http://www.wikidata.org/entity/Q114773259,Q114773259,edition_or_translation_of,1893-01-01T00:00:00Z,http://www.wikidata.org/entity/Q7737,Russian,,,,,,,http://www.wikidata.org/entity/Q26833,Othello
http://www.wikidata.org/entity/Q131904077,"Hamlet, or the Phenomenon of Danish Katsapism",based_on,,http://www.wikidata.org/entity/Q8798,Ukrainian,,,,,,,http://www.wikidata.org/entity/Q41567,Hamlet
http://www.wikidata.org/entity/Q117711850,Ingratitude,edition_or_translation_of,2007-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1860,English,,,,,,,http://www.wikidata.org/entity/Q62657613,"Blow, blow, thou winter wind"
http://www.wikidata.org/entity/Q127950236,Toufann,based_on,1991-01-01T00:00:00Z,http://www.wikidata.org/entity/Q33661,Mauritian Creole,http://www.wikidata.org/entity/Q1027,Mauritius,,,,,http://www.wikidata.org/entity/Q86440,The Tempest
http://www.wikidata.org/entity/Q125361318,Julius Caezar,edition_or_translation_of,1963-01-01T00:00:00Z,http://www.wikidata.org/entity/Q7838,Swahili,,,,,,,http://www.wikidata.org/entity/Q215750,Julius Caesar
http://www.wikidata.org/entity/Q122914229,Was ihr wollt. Lustspiel in fünf Aufzügen und neunzehn Bildern,based_on,,http://www.wikidata.org/entity/Q188,German,,,,,,,http://www.wikidata.org/entity/Q221211,Twelfth Night
http://www.wikidata.org/entity/Q135225268,Pancharanta,based_on,1919-01-01T00:00:00Z,http://www.wikidata.org/entity/Q29401,Assamese,,,,,,,http://www.wikidata.org/entity/Q181598,King Lear
http://www.wikidata.org/entity/Q131839811,No Beast. So Fierce,based_on,2025-05-08T00:00:00Z,,,http://www.wikidata.org/entity/Q183,Germany,,,,,http://www.wikidata.org/entity/Q652011,Richard III
http://www.wikidata.org/entity/Q118405167,Anyone but You,based_on,2023-12-22T00:00:00Z,,,http://www.wikidata.org/entity/Q408,Australia,,,,,http://www.wikidata.org/entity/Q130851,Much Ado About Nothing
http://www.wikidata.org/entity/Q135225268,Pancharanta,based_on,1919-01-01T00:00:00Z,http://www.wikidata.org/entity/Q29401,Assamese,,,,,,,http://www.wikidata.org/entity/Q332387,The Taming of the Shrew
http://www.wikidata.org/entity/Q135225268,Pancharanta,based_on,1919-01-01T00:00:00Z,http://www.wikidata.org/entity/Q29401,Assamese,,,,,,,http://www.wikidata.org/entity/Q237572,As You Like It
http://www.wikidata.org/entity/Q131839811,No Beast. So Fierce,based_on,2025-02-14T00:00:00Z,,,http://www.wikidata.org/entity/Q183,Germany,,,,,http://www.wikidata.org/entity/Q652011,Richard III
http://www.wikidata.org/entity/Q125361319,Mabepari wa Venisi,edition_or_translation_of,1969-01-01T00:00:00Z,http://www.wikidata.org/entity/Q7838,Swahili,,,,,,,http://www.wikidata.org/entity/Q206400,The Merchant of Venice
http://www.wikidata.org/entity/Q135225268,Pancharanta,based_on,1919-01-01T00:00:00Z,http://www.wikidata.org/entity/Q29401,Assamese,,,,,,,http://www.wikidata.org/entity/Q506505,The Comedy of Errors
http://www.wikidata.org/entity/Q117711840,Ingratitude,edition_or_translation_of,1904-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1860,English,,,,,,,http://www.wikidata.org/entity/Q62657613,"Blow, blow, thou winter wind"
http://www.wikidata.org/entity/Q118405167,Anyone but You,based_on,2024-01-18T00:00:00Z,,,http://www.wikidata.org/entity/Q30,United States,,,,,http://www.wikidata.org/entity/Q130851,Much Ado About Nothing
http://www.wikidata.org/entity/Q123644372,The Prince,based_on,,http://www.wikidata.org/entity/Q1860,English,http://www.wikidata.org/entity/Q145,United Kingdom,,,,,http://www.wikidata.org/entity/Q631855,"Henry IV, Part 1"
http://www.wikidata.org/entity/Q122914303,Das Wintermärchen. Schauspiel in fünf Aufzügen und zwölf Bildern,based_on,,http://www.wikidata.org/entity/Q188,German,,,,,,,http://www.wikidata.org/entity/Q743194,The Winter's Tale
http://www.wikidata.org/entity/Q122910066,Q122910066,based_on,,http://www.wikidata.org/entity/Q188,German,,,,,,,http://www.wikidata.org/entity/Q652011,Richard III
http://www.wikidata.org/entity/Q122913607,Was ihr wollt. Lustspiel,based_on,,http://www.wikidata.org/entity/Q188,German,,,,,,,http://www.wikidata.org/entity/Q221211,Twelfth Night
http://www.wikidata.org/entity/Q122914142,"Hamlet, Prinz von Dänemark. Trauerspiel in fünf Akten",based_on,,http://www.wikidata.org/entity/Q188,German,,,,,,,http://www.wikidata.org/entity/Q41567,Hamlet
http://www.wikidata.org/entity/Q122913075,Der Widerspenstigen Zähmung. Lustspiel in fünf Akten und elf Bildern,based_on,,http://www.wikidata.org/entity/Q188,German,,,,,,,http://www.wikidata.org/entity/Q332387,The Taming of the Shrew
http://www.wikidata.org/entity/Q122204515,Q122204515,edition_or_translation_of,2022-01-01T00:00:00Z,http://www.wikidata.org/entity/Q36939,Vai,,,,,,,http://www.wikidata.org/entity/Q2652605,Sonnet 116
http://www.wikidata.org/entity/Q136839262,Q136839262,based_on,,,,,,,,,,http://www.wikidata.org/entity/Q104871,A Midsummer Night's Dream
http://www.wikidata.org/entity/Q118405167,Anyone but You,based_on,2024-01-19T00:00:00Z,,,http://www.wikidata.org/entity/Q408,Australia,,,,,http://www.wikidata.org/entity/Q130851,Much Ado About Nothing
http://www.wikidata.org/entity/Q122913405,Was ihr wollt. Komödie in fünfzehn Bildern,based_on,,http://www.wikidata.org/entity/Q188,German,,,,,,,http://www.wikidata.org/entity/Q221211,Twelfth Night
http://www.wikidata.org/entity/Q135225268,Pancharanta,based_on,1919-01-01T00:00:00Z,http://www.wikidata.org/entity/Q29401,Assamese,,,,,,,http://www.wikidata.org/entity/Q232042,The Two Gentlemen of Verona
http://www.wikidata.org/entity/Q122913201,Hamlet (Prinz von Dänemark). Trauerspiel in fünf Akten und fünfzehn Bildern,based_on,,http://www.wikidata.org/entity/Q188,German,,,,,,,http://www.wikidata.org/entity/Q41567,Hamlet
http://www.wikidata.org/entity/Q136101126,King Liter,based_on,,http://www.wikidata.org/entity/Q8798,Ukrainian,,,,,,,http://www.wikidata.org/entity/Q181598,King Lear
http://www.wikidata.org/entity/Q130461913,Q130461913,edition_or_translation_of,1943-01-01T00:00:00Z,http://www.wikidata.org/entity/Q7913,Romanian,,,,,,,http://www.wikidata.org/entity/Q26833,Othello
http://www.wikidata.org/entity/Q136839457,Q136839457,based_on,,,,,,,,,,http://www.wikidata.org/entity/Q237572,As You Like It
http://www.wikidata.org/entity/Q136839490,Q136839490,based_on,,,,,,,,,,http://www.wikidata.org/entity/Q237572,As You Like It
http://www.wikidata.org/entity/Q122914001,Mass für Mass. Komödie in fünf Akten und zwölf Bildern,based_on,,http://www.wikidata.org/entity/Q188,German,,,,,,,http://www.wikidata.org/entity/Q665446,Measure for Measure
http://www.wikidata.org/entity/Q136839560,Q136839560,based_on,,,,,,,,,,http://www.wikidata.org/entity/Q104871,A Midsummer Night's Dream
http://www.wikidata.org/entity/Q117310494,Q117310494,edition_or_translation_of,2012-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q16,Canada,,,,,http://www.wikidata.org/entity/Q54800666,The Klingon Hamlet
http://www.wikidata.org/entity/Q117310468,Q117310468,edition_or_translation_of,2012-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q16,Canada,,,,,http://www.wikidata.org/entity/Q54800666,The Klingon Hamlet
http://www.wikidata.org/entity/Q136839623,Q136839623,based_on,,,,,,,,,,http://www.wikidata.org/entity/Q221211,Twelfth Night
http://www.wikidata.org/entity/Q136839646,Q136839646,based_on,,,,,,,,,,http://www.wikidata.org/entity/Q104871,A Midsummer Night's Dream
http://www.wikidata.org/entity/Q136839654,Q136839654,based_on,,,,,,,,,,http://www.wikidata.org/entity/Q104871,A Midsummer Night's Dream
http://www.wikidata.org/entity/Q136839474,Q136839474,based_on,,,,,,,,,,http://www.wikidata.org/entity/Q665446,Measure for Measure
http://www.wikidata.org/entity/Q136839704,Q136839704,based_on,,,,,,,,,,http://www.wikidata.org/entity/Q130851,Much Ado About Nothing
http://www.wikidata.org/entity/Q122912989,Viel Lärm um nichts. Lustspiel in fünf Akten,based_on,,http://www.wikidata.org/entity/Q188,German,,,,,,,http://www.wikidata.org/entity/Q130851,Much Ado About Nothing
http://www.wikidata.org/entity/Q136839727,Q136839727,based_on,,,,,,,,,,http://www.wikidata.org/entity/Q104871,A Midsummer Night's Dream
http://www.wikidata.org/entity/Q131904077,"Hamlet, or the Phenomenon of Danish Katsapism",based_on,,http://www.wikidata.org/entity/Q430396,Surzhyk,,,,,,,http://www.wikidata.org/entity/Q41567,Hamlet
http://www.wikidata.org/entity/Q122913003,Was ihr wollt. Komödie in fünf Akten,based_on,,http://www.wikidata.org/entity/Q188,German,,,,,,,http://www.wikidata.org/entity/Q221211,Twelfth Night
http://www.wikidata.org/entity/Q122913389,Wie es euch gefällt. Lustspiel in fünfzehn Bildern. Musik für Streichquartett und Klavier nach alten Volksliedern zusammengestellt,based_on,,http://www.wikidata.org/entity/Q188,German,,,,,,,http://www.wikidata.org/entity/Q237572,As You Like It
http://www.wikidata.org/entity/Q136679482,Q136679482,based_on,,,,,,,,,,http://www.wikidata.org/entity/Q41567,Hamlet
http://www.wikidata.org/entity/Q116980536,Midsummer Mechanicals,based_on,,,,,,,,,,http://www.wikidata.org/entity/Q104871,A Midsummer Night's Dream
http://www.wikidata.org/entity/Q122914034,"Der Kaufmann von Venedig. Schauspiel in fünf Akten und vierzehn Bildern. Textgestaltung von Dr. Hs. Matter, Basel. Zugrunde liegt die Schlegel-Tiecksche Uebersetzung",based_on,,http://www.wikidata.org/entity/Q188,German,,,,,,,http://www.wikidata.org/entity/Q206400,The Merchant of Venice
http://www.wikidata.org/entity/Q133838971,Romeo und Julie,based_on,1768-01-01T00:00:00Z,http://www.wikidata.org/entity/Q188,German,,,,,,,http://www.wikidata.org/entity/Q83186,Romeo and Juliet
http://www.wikidata.org/entity/Q136812126,Q136812126,based_on,,,,,,,,,,http://www.wikidata.org/entity/Q221211,Twelfth Night
http://www.wikidata.org/entity/Q119950236,King Edward III by Shakespeare,edition_or_translation_of,1999-06-01T00:00:00Z,http://www.wikidata.org/entity/Q1860,English,,,,,,,http://www.wikidata.org/entity/Q1232635,Edward III
http://www.wikidata.org/entity/Q134459445,Q134459445,based_on,,http://www.wikidata.org/entity/Q9610,Bangla,,,,,,,http://www.wikidata.org/entity/Q83186,Romeo and Juliet
http://www.wikidata.org/entity/Q123403594,Hamlet,based_on,2025-08-30T00:00:00Z,,,http://www.wikidata.org/entity/Q30,United States,,,,,http://www.wikidata.org/entity/Q41567,Hamlet
http://www.wikidata.org/entity/Q122913042,Was ihr wollt. Lustspiel in drei Aufzügen und vierzehn Bildern,based_on,,http://www.wikidata.org/entity/Q188,German,,,,,,,http://www.wikidata.org/entity/Q221211,Twelfth Night
http://www.wikidata.org/entity/Q124999313,Q124999313,edition_or_translation_of,,http://www.wikidata.org/entity/Q7737,Russian,http://www.wikidata.org/entity/Q34266,Russian Empire,,,,,http://www.wikidata.org/entity/Q2609021,Sonnet 30
http://www.wikidata.org/entity/Q137040194,Q137040194,based_on,,,,,,,,,,http://www.wikidata.org/entity/Q221211,Twelfth Night
http://www.wikidata.org/entity/Q131839811,No Beast. So Fierce,based_on,2025-05-08T00:00:00Z,,,http://www.wikidata.org/entity/Q36,Poland,,,,,http://www.wikidata.org/entity/Q652011,Richard III
http://www.wikidata.org/entity/Q130715752,Q130715752,based_on,,http://www.wikidata.org/entity/Q9056,Czech,,,,,,,http://www.wikidata.org/entity/Q662550,Shakespeare's sonnets
http://www.wikidata.org/entity/Q131839811,No Beast. So Fierce,based_on,2025-02-14T00:00:00Z,,,http://www.wikidata.org/entity/Q36,Poland,,,,,http://www.wikidata.org/entity/Q652011,Richard III
http://www.wikidata.org/entity/Q122913367,Mass für Mass. Schauspiel in zehn Bildern,based_on,,http://www.wikidata.org/entity/Q188,German,,,,,,,http://www.wikidata.org/entity/Q665446,Measure for Measure
http://www.wikidata.org/entity/Q122913739,Viel Lärm um nichts,based_on,,http://www.wikidata.org/entity/Q188,German,,,,,,,http://www.wikidata.org/entity/Q130851,Much Ado About Nothing
http://www.wikidata.org/entity/Q131385519,Q131385519,edition_or_translation_of,1922-01-01T00:00:00Z,http://www.wikidata.org/entity/Q7913,Romanian,,,,,,,http://www.wikidata.org/entity/Q130283,Macbeth
http://www.wikidata.org/entity/Q130733086,Q130733086,based_on,,http://www.wikidata.org/entity/Q9056,Czech,,,,,,,http://www.wikidata.org/entity/Q662550,Shakespeare's sonnets
http://www.wikidata.org/entity/Q118405167,Anyone but You,based_on,2023-12-22T00:00:00Z,,,http://www.wikidata.org/entity/Q30,United States,,,,,http://www.wikidata.org/entity/Q130851,Much Ado About Nothing
http://www.wikidata.org/entity/Q131304280,Non sono quello che sono,based_on,,,,,,,,,,http://www.wikidata.org/entity/Q26833,Othello
http://www.wikidata.org/entity/Q122913305,Ein Wintermärchen,based_on,,http://www.wikidata.org/entity/Q188,German,,,,,,,http://www.wikidata.org/entity/Q743194,The Winter's Tale
http://www.wikidata.org/entity/Q124999214,Q124999214,edition_or_translation_of,,,,,,,,,,http://www.wikidata.org/entity/Q2404367,Sonnet 33
http://www.wikidata.org/entity/Q124999182,Q124999182,edition_or_translation_of,,,,,,,,,,http://www.wikidata.org/entity/Q2609021,Sonnet 30
http://www.wikidata.org/entity/Q124999253,Q124999253,edition_or_translation_of,,,,,,,,,,http://www.wikidata.org/entity/Q2609021,Sonnet 30
http://www.wikidata.org/entity/Q122913183,Viel Lärm um nichts. Komödie in siebzehn Bildern,based_on,,http://www.wikidata.org/entity/Q188,German,,,,,,,http://www.wikidata.org/entity/Q130851,Much Ado About Nothing
http://www.wikidata.org/entity/Q136101126,King Liter,based_on,,http://www.wikidata.org/entity/Q430396,Surzhyk,,,,,,,http://www.wikidata.org/entity/Q181598,King Lear
http://www.wikidata.org/entity/Q133457422,Antony and Cleopatra,based_on,,,,http://www.wikidata.org/entity/Q16,Canada,,,,,http://www.wikidata.org/entity/Q606830,Antony and Cleopatra
http://www.wikidata.org/entity/Q117326488,Q117326488,based_on,,http://www.wikidata.org/entity/Q150,French,,,,,,,http://www.wikidata.org/entity/Q606830,Antony and Cleopatra
http://www.wikidata.org/entity/Q137049760,Q137049760,based_on,,,,,,,,,,http://www.wikidata.org/entity/Q743194,The Winter's Tale
http://www.wikidata.org/entity/Q122913473,Troilus und Cressida,based_on,,http://www.wikidata.org/entity/Q188,German,,,,,,,http://www.wikidata.org/entity/Q183304,Troilus and Cressida
http://www.wikidata.org/entity/Q128305820,Lear Rex,based_on,,,,http://www.wikidata.org/entity/Q30,United States,,,,,http://www.wikidata.org/entity/Q181598,King Lear
http://www.wikidata.org/entity/Q118405167,Anyone but You,based_on,2024-01-18T00:00:00Z,,,http://www.wikidata.org/entity/Q408,Australia,,,,,http://www.wikidata.org/entity/Q130851,Much Ado About Nothing
http://www.wikidata.org/entity/Q132146913,Juliet & Romeo,based_on,2025-05-09T00:00:00Z,,,http://www.wikidata.org/entity/Q30,United States,,,,,http://www.wikidata.org/entity/Q83186,Romeo and Juliet
http://www.wikidata.org/entity/Q122912997,Perikles. Dramatische Dichtung in fünf Akten,based_on,,http://www.wikidata.org/entity/Q188,German,,,,,,,http://www.wikidata.org/entity/Q584729,"Pericles, Prince of Tyre"
http://www.wikidata.org/entity/Q118405167,Anyone but You,based_on,2024-01-19T00:00:00Z,,,http://www.wikidata.org/entity/Q30,United States,,,,,http://www.wikidata.org/entity/Q130851,Much Ado About Nothing
http://www.wikidata.org/entity/Q122913173,Wie es euch gefällt. Komödie in fünf Akten,based_on,,http://www.wikidata.org/entity/Q188,German,,,,,,,http://www.wikidata.org/entity/Q237572,As You Like It
http://www.wikidata.org/entity/Q135405197,Q135405197,edition_or_translation_of,2009-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1860,English,,,,,,,http://www.wikidata.org/entity/Q206400,The Merchant of Venice
http://www.wikidata.org/entity/Q134389757,Q134389757,based_on,,http://www.wikidata.org/entity/Q9610,Bangla,,,,,,,http://www.wikidata.org/entity/Q26833,Othello
http://www.wikidata.org/entity/Q122913575,Hamlet. Trauerspiel,based_on,,http://www.wikidata.org/entity/Q188,German,,,,,,,http://www.wikidata.org/entity/Q41567,Hamlet
http://www.wikidata.org/entity/Q122913097,Hamlet. Tragödie,based_on,,http://www.wikidata.org/entity/Q188,German,,,,,,,http://www.wikidata.org/entity/Q41567,Hamlet
http://www.wikidata.org/entity/Q125354374,Jie da huan xi,based_on,2021-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q865,Taiwan,,,,,http://www.wikidata.org/entity/Q237572,As You Like It
http://www.wikidata.org/entity/Q131839811,No Beast. So Fierce,based_on,2025-05-08T00:00:00Z,,,http://www.wikidata.org/entity/Q142,France,,,,,http://www.wikidata.org/entity/Q652011,Richard III
http://www.wikidata.org/entity/Q130601746,"Richard III, directed by William Mesguich",based_on,,,,http://www.wikidata.org/entity/Q142,France,,,,,http://www.wikidata.org/entity/Q652011,Richard III
http://www.wikidata.org/entity/Q131839811,No Beast. So Fierce,based_on,2025-02-14T00:00:00Z,,,http://www.wikidata.org/entity/Q142,France,,,,,http://www.wikidata.org/entity/Q652011,Richard III
http://www.wikidata.org/entity/Q124470333,Ein Sommernachtstraum. Komödie in fünf Akten,based_on,,,,,,,,,,http://www.wikidata.org/entity/Q104871,A Midsummer Night's Dream
http://www.wikidata.org/entity/Q117265624,Romeo and Juliet: A Love Song,based_on,2013-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q664,New Zealand,,,,,http://www.wikidata.org/entity/Q83186,Romeo and Juliet
http://www.wikidata.org/entity/Q130646686,A Herança,based_on,1971-08-26T00:00:00Z,,,http://www.wikidata.org/entity/Q155,Brazil,,,,,http://www.wikidata.org/entity/Q41567,Hamlet
http://www.wikidata.org/entity/Q123361608,Hamlet,edition_or_translation_of,1898-01-01T00:00:00Z,http://www.wikidata.org/entity/Q7026,Catalan,,,,,,,http://www.wikidata.org/entity/Q41567,Hamlet
http://www.wikidata.org/entity/Q122914121,Macbeth. Trauerspiel in fünf Aufzügen und achtzehn Bildern,based_on,,http://www.wikidata.org/entity/Q188,German,,,,,,,http://www.wikidata.org/entity/Q130283,Macbeth
http://www.wikidata.org/entity/Q117210024,As You Like It,based_on,,,,http://www.wikidata.org/entity/Q145,United Kingdom,,,,,http://www.wikidata.org/entity/Q237572,As You Like It
http://www.wikidata.org/entity/Q123478070,A Midsummer Night's Dream (2014),based_on,2014-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1321,Spanish,http://www.wikidata.org/entity/Q29,Spain,,,,,http://www.wikidata.org/entity/Q104871,A Midsummer Night's Dream
http://www.wikidata.org/entity/Q123921038,Q123921038,edition_or_translation_of,1997-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1321,Spanish,,,,,,,http://www.wikidata.org/entity/Q86440,The Tempest
http://www.wikidata.org/entity/Q122913338,Wie es euch gefällt. Lustspiel in fünf Aufzügen,based_on,,http://www.wikidata.org/entity/Q188,German,,,,,,,http://www.wikidata.org/entity/Q237572,As You Like It
http://www.wikidata.org/entity/Q122913720,Das Wintermärchen. Schauspiel in fünf Akten,based_on,,http://www.wikidata.org/entity/Q188,German,,,,,,,http://www.wikidata.org/entity/Q743194,The Winter's Tale
http://www.wikidata.org/entity/Q117602275,Q117602275,edition_or_translation_of,,http://www.wikidata.org/entity/Q9610,Bangla,,,,,,,http://www.wikidata.org/entity/Q2527863,Sonnet 18
http://www.wikidata.org/entity/Q137051558,Q137051558,based_on,,,,,,,,,,http://www.wikidata.org/entity/Q221211,Twelfth Night
http://www.wikidata.org/entity/Q59241220,Enrique IV,edition_or_translation_of,1918-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1321,Spanish,,,http://www.wikidata.org/entity/Q1486,Buenos Aires,-34.599722222,-58.381944444,http://www.wikidata.org/entity/Q631855,"Henry IV, Part 1"
http://www.wikidata.org/entity/Q27178,Hamlet,based_on,1948-09-28T00:00:00Z,,,http://www.wikidata.org/entity/Q145,United Kingdom,,,,,http://www.wikidata.org/entity/Q41567,Hamlet
http://www.wikidata.org/entity/Q59241968,L’histoire de Henry Quatrième (Première Partie),edition_or_translation_of,1872-01-01T00:00:00Z,http://www.wikidata.org/entity/Q150,French,,,http://www.wikidata.org/entity/Q90,Paris,48.856666666,2.352222222,http://www.wikidata.org/entity/Q631855,"Henry IV, Part 1"
http://www.wikidata.org/entity/Q137051712,Q137051712,based_on,,,,,,,,,,http://www.wikidata.org/entity/Q221211,Twelfth Night
http://www.wikidata.org/entity/Q59257909,"Hamleto, reĝido de Danujo",edition_or_translation_of,1906-01-01T00:00:00Z,http://www.wikidata.org/entity/Q143,Esperanto,,,http://www.wikidata.org/entity/Q90,Paris,48.856666666,2.352222222,http://www.wikidata.org/entity/Q41567,Hamlet
http://www.wikidata.org/entity/Q59248079,Hamlet (Transl. Guizot),edition_or_translation_of,1864-01-01T00:00:00Z,http://www.wikidata.org/entity/Q150,French,,,http://www.wikidata.org/entity/Q90,Paris,48.856666666,2.352222222,http://www.wikidata.org/entity/Q41567,Hamlet
http://www.wikidata.org/entity/Q58847915,La très excellente Histoire du Marchand de Venise,edition_or_translation_of,1872-01-01T00:00:00Z,http://www.wikidata.org/entity/Q150,French,,,http://www.wikidata.org/entity/Q90,Paris,48.856666666,2.352222222,http://www.wikidata.org/entity/Q206400,The Merchant of Venice
http://www.wikidata.org/entity/Q107607778,The Life and Death of King John,edition_or_translation_of,1927-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1860,English,,,http://www.wikidata.org/entity/Q49145,New Haven,41.308333333,-72.925,http://www.wikidata.org/entity/Q661222,King John
http://www.wikidata.org/entity/Q54462392,Q54462392,edition_or_translation_of,,http://www.wikidata.org/entity/Q9056,Czech,,,http://www.wikidata.org/entity/Q1085,Prague,50.0875,14.421388888,http://www.wikidata.org/entity/Q1977563,Sonnet 146
http://www.wikidata.org/entity/Q59242999,La Troisième Partie de Henry VI,edition_or_translation_of,1973-01-01T00:00:00Z,http://www.wikidata.org/entity/Q150,French,,,http://www.wikidata.org/entity/Q90,Paris,48.856666666,2.352222222,http://www.wikidata.org/entity/Q1241754,"Henry VI, Part 3"
http://www.wikidata.org/entity/Q58922040,Q58922040,edition_or_translation_of,1913-01-01T00:00:00Z,http://www.wikidata.org/entity/Q809,Polish,,,http://www.wikidata.org/entity/Q31487,Kraków,50.061388888,19.937222222,http://www.wikidata.org/entity/Q181598,King Lear
http://www.wikidata.org/entity/Q59263461,Q59263461,edition_or_translation_of,1902-01-01T00:00:00Z,http://www.wikidata.org/entity/Q7737,Russian,,,http://www.wikidata.org/entity/Q656,Saint Petersburg,59.95,30.316666666,http://www.wikidata.org/entity/Q41567,Hamlet
http://www.wikidata.org/entity/Q124649038,"Hamlet, the Prince of Denmark",edition_or_translation_of,2023-01-01T00:00:00Z,http://www.wikidata.org/entity/Q9056,Czech,,,http://www.wikidata.org/entity/Q14960,Brno,49.195277777,16.608333333,http://www.wikidata.org/entity/Q41567,Hamlet
http://www.wikidata.org/entity/Q137117204,Q137117204,based_on,,,,,,,,,,http://www.wikidata.org/entity/Q181598,King Lear
